dish_id,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces
dish_1566332040,100612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566332085,69098,0,0,29885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566332116,77804,0,0,21040,81,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566332154,40677,0,84,1780,0,3435,56220,0,0,1711,0,0,0,0,0,0,0,152,0,0,0,0
dish_1566332193,35923,0,221,29538,17,1268,36764,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566332268,33304,299,245,19806,10,38,23454,0,397,2546,0,0,0,767,0,0,0,11740,0,0,0,14208
dish_1566333118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30028,0,0,3501,0,0,0,0
dish_1566333167,337,0,0,0,0,534,6710,0,0,0,0,0,0,0,31500,0,0,1919,0,0,0,0
dish_1566333194,12,0,0,18,0,1212,6217,0,0,0,0,0,0,0,43103,0,0,2038,0,0,0,0
dish_1566333228,40834,0,0,0,243,95,8538,0,0,0,0,0,0,0,41955,0,0,82,0,0,0,0
dish_1566333255,38777,16402,0,782,920,6248,3028,0,962,0,0,0,0,0,36896,0,0,364,0,0,0,0
dish_1566333291,41876,28923,0,853,97,3329,5182,0,192,0,0,0,0,0,34770,0,0,1608,0,0,0,0
dish_1566333324,50274,18919,64,961,0,5382,7201,0,247,0,0,14402,309,615,28906,0,0,2953,0,0,0,0
dish_1566402041,0,4330,0,0,23,0,0,0,68357,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566402095,0,29,24119,0,84,962,0,0,61987,0,0,0,0,66,0,0,0,0,0,0,0,0
dish_1566402123,0,0,19712,0,25046,1048,0,0,63066,0,0,0,0,132,0,0,0,0,0,0,0,0
dish_1566402160,0,12,21618,0,30716,591,0,0,59002,0,0,0,0,112,0,0,0,0,0,0,0,0
dish_1566402197,0,97,15968,0,37944,958,0,0,58093,0,0,0,0,529,0,0,0,0,0,0,0,0
dish_1566402232,0,5303,2711,10,42138,17461,152,0,23042,0,0,21,0,1978,0,0,0,3165,0,0,0,9942
dish_1566413321,100864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566413356,68389,0,0,107,0,0,29872,549,0,0,0,135,0,0,0,0,0,0,0,0,0,0
dish_1566413388,54318,40778,1,260,0,0,5967,1852,0,0,0,143,0,0,0,0,0,0,0,0,0,0
dish_1566413419,30064,61912,0,6271,0,0,4179,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
dish_1566413445,45859,48809,0,7503,473,112,50,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0
dish_1566413469,49642,47339,0,208,0,0,123,586,0,0,0,0,15,0,0,0,0,5834,0,0,0,0
dish_1566413510,43842,57548,0,376,0,0,2,249,0,0,0,0,0,0,0,0,0,1381,0,0,0,0
dish_1566414225,2038,0,0,9333,0,659,1021,243,0,0,0,12365,0,0,0,0,2,0,0,0,0,0
dish_1566414291,4483,0,9,32035,0,579,1178,0,0,0,0,1179,0,8684,0,0,0,0,0,0,0,0
dish_1566414342,7860,0,76,25909,0,208,25381,4336,0,0,0,6175,0,8826,0,0,0,560,0,0,0,0
dish_1566414412,69535,512,1,9968,0,3772,31826,9,0,0,0,245,0,1447,0,0,0,12,0,0,0,0
dish_1566414611,0,0,0,0,0,248,19452,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
dish_1566414642,1829,101,7,26,0,239,15251,0,0,0,0,0,0,18736,0,0,3,0,0,0,0,0
dish_1566414686,8014,13,0,329,0,1750,43190,0,0,1,0,57,0,20233,0,0,486,1117,2,0,0,9
dish_1566414723,9488,475,3,1633,0,7159,54183,0,0,0,17,0,50,11528,0,0,127,0,0,0,0,0
dish_1566414754,32403,1350,0,516,21,8983,43086,7,0,892,0,181,0,926,0,0,1,12,0,0,0,0
dish_1566414780,64282,450,0,41,0,9568,43409,0,0,200,114,0,4,0,0,0,0,1115,0,0,0,0
dish_1566414891,49866,0,396,1634,0,1138,57,0,0,355,0,0,0,9185,0,0,0,0,0,0,0,0
dish_1566414924,69135,0,74,1357,0,1994,0,0,0,329,0,0,0,8858,0,0,0,0,0,0,0,0
dish_1566415520,53483,2,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566415558,53663,0,0,0,0,224,17128,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566415591,36594,32534,0,0,0,23,23004,441,0,190,0,4,0,0,0,0,0,0,0,0,0,0
dish_1566416299,27446,4982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566416339,30809,551,0,15329,0,1379,507,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566416388,20651,6362,316,20699,0,0,165,14,0,3363,0,0,0,18536,0,0,0,0,0,0,0,0
dish_1566416421,24945,1368,442,20923,0,187,14391,0,0,4630,0,0,0,14151,0,0,0,0,0,0,0,0
dish_1566416455,27823,253,455,21790,0,12,21553,0,0,2740,0,0,0,12354,0,0,0,0,0,0,0,0
dish_1566416701,12442,0,0,0,0,4360,15509,36,0,0,0,1322,0,0,0,0,2,0,0,0,0,0
dish_1566417398,67668,80,0,0,25,1869,2453,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
dish_1566417442,66146,0,0,3964,0,8713,1820,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
dish_1566417475,55461,0,2,17291,0,4207,0,0,0,0,0,0,0,4198,0,0,0,0,0,0,0,0
dish_1566417516,58207,0,0,11136,0,14804,17627,15,0,0,0,8791,0,989,0,0,0,0,0,0,0,0
dish_1566419510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19779,0,0,12896,0,0,0,0
dish_1566419546,29700,0,0,0,0,0,322,0,0,0,0,0,0,0,31565,0,0,705,0,0,0,0
dish_1566419577,39187,0,0,0,0,0,1904,0,0,0,0,0,0,0,32808,0,0,78,0,0,0,0
dish_1566419603,36956,2207,0,1772,0,0,2226,0,0,50,0,0,0,8105,29193,0,0,2312,0,0,0,0
dish_1566419635,40624,3103,1,1427,0,2240,21979,0,0,370,0,26,0,2351,22474,0,0,7059,0,0,0,0
dish_1566488905,0,0,2741,0,5219,0,0,0,0,0,0,0,0,18862,0,0,0,0,0,0,0,0
dish_1566488928,0,0,5157,0,12918,397,0,0,0,0,0,0,0,14345,0,0,0,0,0,0,0,0
dish_1566488956,0,0,11,0,12519,5,0,0,64633,0,0,0,0,18790,0,0,0,0,0,0,0,1
dish_1566488981,0,0,4,0,12409,0,0,0,64862,0,0,0,0,18824,0,0,0,0,0,0,0,0
dish_1566499564,0,0,0,11307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566499633,49547,2819,67,10889,0,0,257,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0
dish_1566499686,45444,5198,6,16800,0,1177,9158,14755,0,42,0,934,0,0,0,0,0,0,0,0,0,0
dish_1566500963,103482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566500988,54555,0,48871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566501012,82583,0,11919,7076,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566501041,49904,0,15760,32,514,0,0,0,0,0,0,0,0,3,0,0,0,37104,0,0,0,0
dish_1566501067,43942,0,2023,2408,0,980,49609,0,0,0,0,0,0,885,0,0,0,6849,0,0,0,0
dish_1566501126,36223,0,9437,27043,799,1435,26419,0,0,0,0,0,0,3204,0,0,0,355,0,0,0,0
dish_1566501153,45854,14,11267,30529,4727,0,11618,0,63,0,0,5,0,1558,0,0,0,1,0,0,0,0
dish_1566501258,0,0,0,10172,0,0,0,0,0,0,0,0,2703,5,0,0,0,143,0,0,0,0
dish_1566501293,0,0,0,25911,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
dish_1566501324,204,0,43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0
dish_1566501352,2,0,44021,169,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566501382,871,0,20971,178,0,5,24280,0,0,0,0,7643,0,49,0,0,0,4457,0,0,0,0
dish_1566501447,168,0,12500,2675,0,49,28661,0,0,0,0,7966,0,0,0,0,0,6461,0,0,0,0
dish_1566501473,262,0,11812,4086,0,626,37652,0,0,542,0,3352,0,0,0,0,0,1849,0,0,0,0
dish_1566501575,252,0,11135,1976,0,6461,18143,0,0,78,0,22478,0,0,0,0,0,72,0,0,0,0
dish_1566501594,0,0,3239,1539,0,10841,19946,0,0,0,0,27801,0,0,0,0,0,0,0,0,0,0
dish_1566502000,53059,1092,0,3316,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566502033,48661,2410,0,5148,133,0,0,0,0,0,0,0,0,12686,0,0,0,0,0,0,0,0
dish_1566502061,36182,3544,98,13399,0,26049,0,0,0,0,0,0,0,11196,0,0,0,0,0,0,0,0
dish_1566502271,70467,0,0,0,0,0,22573,0,0,1,1413,0,0,68,1786,0,0,531,0,0,0,21
dish_1566502315,79728,0,3,7,257,0,32508,0,0,1,181,5010,0,10,3200,0,0,66,0,0,0,160
dish_1566502437,57459,332,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566502472,57512,783,39,1,0,216,240,0,0,2,0,4,0,7578,0,0,0,0,0,0,0,0
dish_1566502505,53759,874,39,652,0,19588,1215,0,0,565,0,3057,0,4642,0,0,0,0,0,0,0,0
dish_1566502537,53602,1098,9,736,0,18652,2630,0,0,182,0,7891,0,5983,0,0,0,0,0,0,0,0
dish_1566502573,53095,1017,181,4397,0,6562,12039,0,0,16719,0,9979,0,6680,0,0,4,0,0,0,0,0
dish_1566587102,1214,0,70,0,0,7,16018,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566587143,582,158,0,18369,0,10,6425,11624,0,0,0,7,0,0,0,0,0,0,0,0,0,0
dish_1566587182,46524,0,812,25034,0,0,1671,15129,0,0,0,4,0,0,0,0,0,0,0,0,0,0
dish_1566587689,60703,0,11,94,25,1545,10065,2226,0,0,0,689,0,0,0,0,0,0,0,0,0,0
dish_1566587714,57816,0,3,0,3,77,17099,9344,0,0,0,1562,0,0,0,0,0,0,0,0,0,0
dish_1566587958,306,3,0,162,0,3912,6672,13967,0,58,0,0,0,0,0,0,668,0,0,29,0,0
dish_1566588016,2157,0,27088,431,0,8697,19580,1,0,309,0,0,0,2244,0,0,1,0,0,0,0,0
dish_1566588066,853,0,14488,2165,28324,20865,6017,0,0,0,0,0,0,2303,0,0,28,0,0,0,0,0
dish_1566589933,1985,0,0,234,0,3059,23251,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0
dish_1566589967,11633,0,0,290,0,16847,25051,106,0,0,0,0,0,0,1058,0,0,32,0,0,0,0
dish_1566590007,10272,0,0,1116,0,0,11947,0,0,0,0,0,0,0,60756,0,0,453,0,0,0,0
dish_1566590056,66603,0,2779,354,0,9,25443,4068,0,0,0,0,0,0,18795,0,0,8,0,0,0,0
dish_1566590536,3,0,14940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566590566,4,0,16450,9,0,7593,7086,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0
dish_1566590946,6489,67,5845,17116,0,1247,6446,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566590987,11036,45,6798,14014,0,2143,30455,122,0,0,0,0,0,1079,0,0,0,0,245,0,0,0
dish_1566591048,16633,0,2923,26247,0,6841,18629,0,0,9,0,0,0,5019,0,0,0,0,0,0,0,0
dish_1566591080,12808,2098,22028,16512,0,8515,31766,0,0,484,0,0,0,981,2,0,0,0,0,0,0,0
dish_1566592456,42429,41,166,0,0,0,1641,50,0,0,0,0,0,0,0,0,0,267,0,0,0,0
dish_1566835603,0,73,10887,0,3671,0,647,0,0,0,0,0,0,1356,0,0,0,0,0,0,0,0
dish_1566835641,0,0,7250,0,2741,0,0,0,70165,0,0,0,0,440,0,0,0,0,0,0,0,0
dish_1566835701,24,308,10202,20,3132,373,42104,6,27261,0,0,0,0,1935,0,0,0,0,0,0,0,1082
dish_1566838286,0,0,51,0,25932,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0
dish_1566838317,0,0,0,0,48950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566838351,0,0,0,0,59204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566838378,0,0,0,0,57106,27,0,0,18580,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566838407,0,0,55,0,62777,689,0,0,14687,0,0,0,0,55,0,0,0,0,0,0,0,0
dish_1566844766,62992,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566844803,58959,0,0,0,0,87,1306,0,493,0,0,0,0,0,19711,0,0,761,0,0,0,780
dish_1566844850,57848,0,0,0,0,14399,13067,0,0,0,0,0,0,0,13697,0,0,679,0,0,0,1483
dish_1566846997,18,0,0,7,0,24918,8704,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0
dish_1566847043,0,0,0,62207,0,23375,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
dish_1566847431,1747,0,0,0,0,0,9109,786,0,0,0,0,0,0,1656,0,0,0,0,0,0,0
dish_1566847454,1290,0,0,0,0,19248,13448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566847483,43255,0,1,1,0,13753,17144,18,0,0,0,0,0,0,11,0,0,0,0,0,0,0
dish_1566849208,96948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566849233,104168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566849269,101030,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,7375,0,0,0,0
dish_1566849295,96135,0,0,1542,913,7463,0,0,0,0,0,0,0,0,0,0,0,1994,0,0,0,0
dish_1566849327,72048,0,52,12721,0,2,25969,0,0,2532,0,0,0,235,0,0,0,69,0,0,0,0
dish_1566849387,54396,0,83,6540,0,266,10194,0,0,1642,0,0,0,1,107,0,0,34703,0,0,0,226
dish_1566849862,0,0,0,21198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566849895,1,15,44223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
dish_1566849923,49,45,40584,8750,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0
dish_1566849955,341,0,28799,26683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566849987,0,0,11348,5260,771,92,54072,0,0,282,0,0,0,65,0,0,0,56,0,0,0,0
dish_1566850031,0,0,5112,10085,0,594,44738,0,0,36,0,361,0,0,21,0,0,3049,0,0,0,14582
dish_1566850099,45477,6247,127,113,0,51,20,40,0,11,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566850142,47997,3554,0,418,0,14991,13469,0,0,0,0,1303,0,0,0,0,0,0,0,0,0,0
dish_1566851115,45493,0,1,32,2268,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566851155,47979,0,0,0,0,2278,26856,24,0,27,0,1338,0,0,0,0,0,0,0,0,0,0
dish_1566851198,49142,0,0,0,0,5195,39696,0,0,14,0,1391,0,0,0,0,0,0,0,0,0,0
dish_1566851222,47384,0,0,0,0,34,45968,0,0,0,0,1279,0,0,11454,0,0,19,0,0,0,159
dish_1566851549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17430,0,0,10708,0,0,0,0
dish_1566851584,36293,0,0,0,0,0,106,0,0,0,0,0,0,0,25575,0,0,5126,0,0,0,0
dish_1566851616,35581,8196,0,0,0,0,136,0,0,0,0,0,0,0,27283,0,0,5023,0,0,0,0
dish_1566851677,41419,5291,0,0,0,0,11875,54,0,0,0,337,0,0,25838,0,6,3740,0,0,0,0
dish_1566851704,41895,6785,0,3053,0,9410,14289,0,0,0,0,0,0,0,14019,0,45,12100,0,0,0,0
dish_1566920304,0,0,11,0,287,534,0,0,90562,0,0,0,0,781,0,0,0,0,0,0,0,0
dish_1566920339,0,111,23041,0,86,224,0,0,79263,0,0,0,0,555,0,0,0,0,0,0,0,0
dish_1566920365,4,9466,3782,0,18,2921,15463,49,47729,1,0,0,0,4910,0,0,0,1391,0,0,0,18257
dish_1566922978,0,0,0,0,0,0,0,0,26317,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566923004,0,0,0,0,13605,0,0,0,23978,0,0,8,0,0,0,0,0,0,0,0,0,0
dish_1566923030,18,0,0,0,12712,0,6,4109,13740,0,0,30447,0,1089,0,0,0,0,0,0,0,0
dish_1566923060,86,148,6,0,12675,22262,3136,18,16799,0,0,25800,0,463,0,0,0,0,0,0,0,0
dish_1566931116,0,30652,0,0,0,0,67,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0
dish_1566931140,0,30718,0,13591,0,0,11,0,71,0,0,47,0,0,0,0,0,0,0,0,0,0
dish_1566931179,52972,14234,0,9022,0,166,215,344,414,270,0,6,0,258,0,0,0,1008,0,0,0,0
dish_1566931217,49159,11563,0,11062,0,7988,105,0,0,1800,0,3,1101,7471,0,0,0,2190,0,0,0,0
dish_1566931482,93301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dish_1566931519,94605,0,0,4,355,0,0,0,0,4481,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566931548,24932,73032,10,0,1,785,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
dish_1566931586,46253,11957,105,175,0,15931,29819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566931620,74929,3374,39,3333,0,3011,21713,0,0,23,0,235,0,0,0,0,0,0,0,0,0,0
dish_1566931650,96979,795,151,25,60,239,5024,0,0,9,0,0,0,26,0,0,0,4492,0,0,0,0
dish_1566931674,93890,2284,104,164,390,286,4071,0,0,14,0,0,0,2,0,0,0,6604,0,0,0,0
dish_1566933180,0,554,0,0,0,3388,9956,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0
dish_1566933226,0,0,0,646,436,1664,11886,0,962,0,0,22559,0,3,891,0,12,0,0,0,0,3
dish_1566933401,27630,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566933454,85948,0,26,598,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566933498,80643,0,26,618,318,0,1616,11212,0,0,0,4444,0,0,0,0,0,0,0,0,0,0
dish_1566934057,47382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1566934085,45494,4012,0,133,0,0,168,6769,642,0,0,660,0,1886,0,0,0,0,0,0,0,0
dish_1566934120,46029,2352,0,2533,0,0,929,11962,0,0,0,3916,0,1672,0,0,0,3,0,0,0,0
dish_1566934152,49972,3026,0,126,0,0,17276,5533,0,0,0,2380,0,562,0,0,0,0,0,0,0,0
dish_1566934366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7017,0,0,3980,0,0,0,0
dish_1566934401,13718,0,0,1682,0,3162,18939,0,0,0,132,0,0,0,6207,0,0,5903,0,0,0,0
dish_1566934430,13902,0,0,1187,0,3513,17024,0,0,0,9085,0,0,0,7760,0,0,5977,0,0,0,0
dish_1566934455,14675,0,0,857,0,1,29331,0,0,0,5982,0,0,0,9936,0,0,5622,0,0,0,0
dish_1566934487,33458,0,0,3279,414,463,31057,3812,0,0,4406,9,0,0,3928,0,0,190,0,0,0,0
dish_1566936266,0,0,0,0,0,0,8875,7280,0,0,0,5032,0,0,0,0,0,0,0,0,0,0
dish_1566936297,2640,0,1370,296,0,0,14344,22121,0,0,0,2047,0,0,0,0,0,0,0,0,0,0
dish_1566936323,2139,13188,1129,1478,1,0,23390,11773,22,0,0,3615,0,0,0,0,0,0,0,0,0,0
dish_1566936352,772,10957,60,62,0,0,10142,9685,367,0,0,41849,0,0,0,0,0,0,0,0,0,0
dish_1566937992,0,0,0,0,0,0,0,0,0,0,64,0,0,0,24822,0,0,9683,0,0,0,75
dish_1566938026,531,0,0,0,0,26,13582,0,0,0,1366,0,0,0,19364,0,7,14523,0,0,0,0
dish_1566938059,14022,0,0,0,0,668,12922,0,0,0,351,0,0,0,22320,0,13,12898,0,0,0,0
dish_1566938088,13402,20113,0,151,228,849,19468,0,340,1,36,0,0,41,18916,0,0,8575,0,0,0,342
dish_1567007719,0,0,0,0,9684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567007751,0,0,0,0,19693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567007783,0,0,0,0,23869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567007814,0,0,0,0,32360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567007848,0,0,0,0,43239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567019993,0,13653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567020054,1723,12767,0,140,0,0,17561,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567020091,66505,870,16,1304,0,2,13254,4,0,63,0,1925,0,0,0,0,0,0,0,0,0,0
dish_1567020340,0,57342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567020366,0,65888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567020394,673,68508,0,0,0,0,8078,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0
dish_1567020417,362,69095,0,1,0,3,26139,0,0,0,0,20,0,0,0,0,46,0,0,0,0,0
dish_1567021799,63858,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
dish_1567021831,65743,0,0,0,0,0,2334,11534,0,0,0,4082,0,0,34,0,0,0,0,0,0,0
dish_1567021864,62170,0,0,112,0,197,19679,3714,0,0,0,2784,0,0,2041,0,0,0,0,0,0,0
dish_1567022147,476,36,0,31176,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
dish_1567022180,2498,0,37373,365,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
dish_1567022212,2379,0,31151,9478,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
dish_1567022251,17315,5,17864,8740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567022296,0,0,915,32,0,942,56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567022338,0,853,108,358,0,49,52602,0,222,0,0,0,0,11295,0,0,0,621,0,0,0,0
dish_1567022383,143,0,276,10,0,75,54999,0,0,0,0,35,0,20,2154,0,0,15398,0,0,0,0
dish_1567023110,0,2,0,13724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567023132,0,3,0,15171,0,9594,1194,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0
dish_1567023161,630,0,73,16183,0,10463,11568,0,0,0,0,0,0,991,290,0,0,93,0,0,0,0
dish_1567023184,34180,0,0,5148,0,1670,22050,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
dish_1567023262,27444,0,0,3194,0,0,24,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567023296,52433,0,29,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567023335,69008,0,42,4466,16,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567023375,75564,0,221,4134,0,4276,4622,0,0,649,0,8739,0,21,0,0,0,0,0,0,0,0
dish_1567024066,0,0,0,0,0,0,0,0,0,0,63,0,0,0,28159,0,0,3452,0,0,0,0
dish_1567024112,0,0,0,0,0,0,7420,0,0,0,2234,0,0,0,24205,0,0,4538,0,0,0,0
dish_1567024135,15,0,0,1,0,0,6991,0,0,0,1390,0,0,7382,26218,0,0,4233,0,0,0,0
dish_1567024187,0,0,0,23697,0,0,6230,0,0,0,27,0,0,7328,27842,0,0,4319,0,0,0,0
dish_1567024224,0,18151,0,21296,0,0,6841,0,1,0,88,0,0,8056,25468,0,0,5555,0,0,0,0
dish_1567024252,28895,16639,0,25763,185,373,3775,0,243,0,4149,0,0,21,18275,0,0,9688,0,0,0,0
dish_1567106594,0,0,0,15158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567106620,112,0,228,39566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567106646,122,0,1522,44730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567106668,6994,0,37345,554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567106693,291,0,16902,1056,0,30,42401,0,0,364,0,0,0,0,0,0,0,2053,0,0,0,0
dish_1567106794,24657,0,37,1875,0,500,0,84,0,0,0,0,5422,0,0,0,0,0,0,0,0,0
dish_1567106825,23280,0,271,1469,0,10408,565,8,0,0,0,7,4672,0,0,0,0,0,0,0,0,0
dish_1567106870,29757,0,262,2749,191,461,11755,411,0,14,0,85,126,2245,13542,0,0,3551,0,0,0,0
dish_1567107049,13,0,0,0,176,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567107839,7867,0,0,6,0,0,6391,9121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567107989,59825,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
dish_1567108037,66875,0,0,114,26,15334,54,2471,0,0,0,214,0,0,0,0,0,0,0,0,0,0
dish_1567110519,54844,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0
dish_1567110556,65330,0,0,269,0,0,0,0,0,30,0,0,0,0,0,0,0,327,0,0,0,0
dish_1567110631,68032,0,0,12,0,0,4043,382,0,5,0,12130,0,0,0,0,0,47,0,0,0,0
dish_1567110665,72538,1,67,3097,0,0,2796,22294,0,52,0,15317,0,0,0,0,0,0,0,0,0,0
dish_1567110756,172,0,1,10967,0,4348,0,54,0,0,0,0,0,57,0,0,41,0,0,0,0,0
dish_1567110783,540,0,0,5014,0,32152,0,0,0,0,0,0,0,0,624,0,13,0,0,0,0,0
dish_1567110811,28623,0,8,5420,0,32941,25,0,0,0,0,0,0,0,843,0,0,0,0,0,0,0
dish_1567525637,48516,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1567525712,40880,0,4404,0,0,3690,15,1918,0,9,0,24659,0,167,0,0,0,0,0,0,0,0
dish_1567525744,36322,0,3073,1448,0,1855,58,1417,1495,0,0,44029,0,106,0,0,0,0,0,0,0,608
dish_1567526738,0,0,4154,0,2,81,0,0,66458,0,0,0,0,4250,0,0,0,0,0,0,0,0
dish_1567526785,0,0,7666,0,955,295,0,0,69020,0,0,0,0,9257,0,0,0,0,0,0,0,0
dish_1567526814,0,0,15429,0,18728,96,0,0,72435,0,0,0,0,1915,0,0,0,0,0,0,0,0
dish_1567526845,0,0,15412,0,27500,19,0,0,68051,0,0,0,0,1881,0,0,0,0,0,0,0,0
