dish_id,background,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces,food_containers,dining_tools,other_food
dish_1565031376,101378,59004,16782,0,152,0,0,0,5238,0,0,0,791,0,0,0,0,0,0,0,0,0,0,79824,0,0
dish_1565032680,100068,41545,0,4970,0,11870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104716,0,0
dish_1565032714,99253,31524,0,20398,17280,0,0,0,0,0,0,0,0,0,8605,0,0,0,0,0,0,0,0,86109,0,0
dish_1565032748,99087,35564,0,8246,13948,2200,11068,496,0,0,8,0,2763,0,5908,0,0,0,0,0,0,0,0,83881,0,0
dish_1565033085,124572,93085,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45326,0,0
dish_1565033110,126452,21435,72681,0,359,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,42235,0,0
dish_1565033139,122869,6692,73216,1,2088,14664,1750,0,0,0,1589,0,0,0,0,0,0,0,0,0,0,0,0,40300,0,0
dish_1565033189,119682,7419,54738,59,9713,0,28,38149,0,0,2284,0,0,0,128,0,0,0,0,0,0,0,0,30969,0,0
dish_1565033220,120821,16231,39949,0,2617,0,0,18174,0,0,29360,0,3484,0,14,0,0,0,1279,0,0,0,0,31240,0,0
dish_1565033265,119275,8479,72967,6084,6649,0,6148,12149,0,0,50,0,9,0,360,0,0,0,16,0,0,0,0,30983,0,0
dish_1565034234,93858,0,34848,0,0,0,0,0,0,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,133061,0,0
dish_1565034281,93826,988,33416,0,19143,0,7,0,359,5473,0,0,0,0,38,0,0,0,0,0,0,0,0,109919,0,0
dish_1565034330,93916,10287,41775,0,17606,0,1776,153,9042,1517,0,0,1081,0,3,0,0,0,0,0,0,0,0,86013,0,0
dish_1565034605,167892,24906,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69800,0,0
dish_1565034635,168114,51056,0,748,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43202,0,0
dish_1565034661,168398,37532,0,733,0,2,0,49,0,0,0,0,0,0,0,13816,0,0,39,0,0,0,0,42600,0,0
dish_1565034681,167904,23437,0,687,121,35,0,55,0,0,0,0,0,0,104,28644,0,0,0,0,0,0,0,42182,0,0
dish_1565035715,99314,12,0,21,19418,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144373,0,0
dish_1565035746,98720,1262,23660,0,15444,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,123996,0,0
dish_1565035774,98556,5087,32464,0,14509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112553,0,0
dish_1565035802,98632,5136,34106,34,20224,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104968,0,0
dish_1565035830,98237,3345,14183,0,29250,57,125,28348,0,11869,0,0,0,0,0,0,0,0,0,4,0,0,0,77751,0,0
dish_1565035858,98660,4174,6271,103,14024,21104,306,25531,0,21259,0,2,0,0,19,0,0,0,0,88,0,0,0,71628,0,0
dish_1565036788,95844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20368,0,0,6955,0,0,0,0,140002,0,0
dish_1565036821,95507,2447,0,0,0,0,10601,237,0,0,0,0,0,0,0,21960,0,0,4647,0,0,0,0,127770,0,0
dish_1565036890,95466,1451,113,0,12972,0,11879,13150,0,0,0,0,0,0,0,19515,0,0,7723,0,0,0,0,100900,0,0
dish_1565036922,96055,3626,7529,0,12026,0,16201,6985,0,8319,0,0,0,0,84,15671,0,0,10179,0,0,0,0,86494,0,0
dish_1565036953,95606,57210,8128,45,4337,0,9563,11349,0,0,0,0,0,0,0,20665,0,0,4211,0,0,0,0,52055,0,0
dish_1565107066,99182,0,0,0,0,0,0,0,0,16327,0,0,0,0,0,0,0,0,0,0,0,0,0,147660,0,0
dish_1565107092,97005,0,0,0,0,0,0,0,0,70261,0,0,0,0,0,0,0,0,0,0,0,0,0,95903,0,0
dish_1565107119,97690,0,0,0,0,0,3470,0,0,69036,0,0,0,0,13927,0,0,0,0,0,0,0,0,79046,0,0
dish_1565107143,98551,0,0,127,0,17456,964,0,0,71810,0,0,0,0,11454,0,0,0,0,0,0,0,0,62807,0,0
dish_1565107171,93281,0,0,151,0,28992,1385,0,0,71025,0,0,0,0,13317,0,0,0,0,0,0,0,0,55018,0,0
dish_1565107211,97958,0,0,0,0,28048,31886,0,0,46604,0,0,0,0,1479,0,0,0,0,0,0,0,4073,53121,0,0
dish_1565109606,167790,0,0,5680,841,0,1385,0,0,0,0,0,0,0,11565,0,0,0,0,0,0,0,0,75908,0,0
dish_1565109637,167282,0,0,190,0,0,3,0,0,31443,0,0,0,0,18689,0,0,0,0,0,0,0,0,45562,0,0
dish_1565109659,167277,0,0,0,0,0,15244,0,0,29935,0,0,0,0,3991,0,0,0,0,0,0,0,0,46722,0,0
dish_1565117429,92635,592,0,0,106,0,0,0,0,0,0,0,0,0,0,27365,0,0,20699,0,0,0,0,121772,0,0
dish_1565117463,94300,27706,0,0,0,0,0,210,0,0,0,0,70,0,0,34177,0,0,15305,0,0,0,205,91196,0,0
dish_1565117892,76651,3,2422,2326,223,69,0,8347,0,0,29,0,29043,0,38,0,0,0,4,210,0,0,33,143771,0,0
dish_1565117934,91888,37,2,809,4171,0,157,40783,0,0,12,0,13203,0,0,0,0,0,0,0,0,0,0,112069,38,0
dish_1565117962,99683,6900,2167,1195,13473,0,645,30097,0,0,26,0,23345,0,0,0,0,0,0,0,0,0,0,85638,0,0
dish_1565117990,103765,8178,0,2090,13192,611,238,1486,0,0,13,0,20389,0,0,23430,0,0,10970,0,0,0,0,78807,0,0
dish_1565118029,92782,4866,139,6740,25004,15,168,2192,0,0,58,0,17908,0,0,22992,0,0,12123,0,0,0,0,78182,0,0
dish_1565118067,104441,5336,0,37913,6231,225,12,291,0,0,0,0,14695,0,0,24748,0,0,13719,0,0,0,0,55558,0,0
dish_1565118096,103596,5569,0,37433,5485,7870,50,461,0,0,0,0,16478,0,31,23963,0,0,12432,0,0,0,0,49801,0,0
dish_1565118700,97778,15965,0,1,55,4,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148890,0,0
dish_1565118729,97629,11467,0,0,0,0,33689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120384,0,0
dish_1565118782,97167,75226,0,0,0,0,23457,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,67194,0,0
dish_1565118999,98291,63269,0,0,8442,284,0,0,0,0,830,0,1,0,0,0,0,0,2,0,0,0,0,92050,0,0
dish_1565119418,98228,0,0,0,0,0,0,2093,0,0,0,0,0,0,0,14031,0,0,7296,0,0,0,0,141521,0,0
dish_1565119439,113782,0,0,0,0,0,11236,1598,0,0,0,0,0,0,0,5857,0,0,15822,0,168,0,113,114593,0,0
dish_1565119464,97827,30325,0,2,68,0,9143,5212,0,0,0,0,0,0,0,14178,0,0,6714,0,0,0,0,99700,0,0
dish_1565119493,74085,45262,5993,0,227,4976,11000,3181,0,0,0,0,0,0,50,10446,0,0,14648,0,0,0,0,93301,0,0
dish_1565119642,100241,26524,0,23,70,125,1191,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,134872,0,0
dish_1565119669,99757,23473,16,6,23338,0,760,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,115807,0,0
dish_1565119698,99805,23103,0,0,22734,0,15593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101934,0,0
dish_1565119739,99954,24438,16,4,23438,1,13512,0,0,0,557,0,26473,0,1,0,0,0,0,0,0,0,0,74775,0,0
dish_1565123783,96374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13267,0,0,70,0,0,0,0,153457,0,0
dish_1565123816,95945,1961,0,1,186,0,11050,405,0,0,99,27,0,0,0,12747,0,0,712,0,0,0,0,140036,0,0
dish_1565123845,96195,7468,0,1,11072,75,10787,12,0,0,0,13,0,0,2053,12696,0,0,468,0,0,0,0,122329,0,0
dish_1565123881,95787,62639,0,0,8966,0,8727,6304,0,0,0,0,0,36,0,12030,0,0,1812,0,0,0,0,66868,0,0
dish_1565194684,58267,0,0,5600,0,5631,971,0,0,61304,0,0,0,0,4689,0,0,0,0,0,0,0,0,126707,0,0
dish_1565194752,76258,0,0,28845,0,189,1,0,0,58342,0,0,0,0,476,0,0,0,0,0,0,0,0,99058,0,0
dish_1565194781,90440,0,0,34666,0,399,16,0,0,58242,0,0,0,0,245,0,0,0,0,0,0,0,0,79161,0,0
dish_1565194823,90974,0,0,33219,75,10413,253,0,0,57073,0,0,0,0,550,0,0,0,0,0,0,0,0,70612,0,0
dish_1565194852,90788,0,0,29428,0,33467,0,0,0,54773,0,0,0,0,522,0,0,0,0,0,0,0,0,54191,0,0
dish_1565194906,91094,0,0,26239,0,37521,7927,0,0,42509,0,0,0,0,2124,0,0,0,0,0,0,0,4256,51499,0,0
dish_1565195362,168457,0,0,11209,1266,0,40,0,0,0,0,0,0,0,6806,0,0,0,0,0,0,0,0,75391,0,0
dish_1565195398,168354,0,0,12917,4335,0,4,0,0,0,0,0,0,0,6079,0,0,0,0,0,0,0,0,71480,0,0
dish_1565195436,168933,104,0,970,0,0,35050,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,58034,0,0
dish_1565195493,167945,0,0,272,0,0,30084,0,0,22490,0,0,0,0,310,0,0,0,0,0,0,0,0,42068,0,0
dish_1565196260,166674,0,4001,0,0,0,0,0,0,22200,0,0,0,0,0,0,0,0,0,0,0,0,0,70294,0,0
dish_1565203015,103280,662,1975,0,8098,0,50212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98942,0,0
dish_1565203094,108018,2434,1489,61,7723,0,61608,2924,0,0,0,0,0,0,11,4436,0,0,5100,0,0,0,0,69365,0,0
dish_1565204855,101846,1037,24446,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135798,0,0
dish_1565204891,102053,1965,36623,0,5048,0,648,9756,0,0,0,0,1279,0,0,0,0,0,0,0,0,0,0,105797,0,0
dish_1565204931,101870,58547,28146,0,7335,0,1,2696,211,0,0,0,3194,0,0,0,0,0,0,0,0,0,0,61169,0,0
dish_1565207631,168240,1584,0,0,127,0,23,6764,91,0,0,0,1740,0,0,0,0,4,0,0,0,0,0,84596,0,0
dish_1565207662,168092,1585,1,0,0,0,909,18655,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,73905,0,0
dish_1565207694,168035,808,12489,0,150,0,20,19878,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,61608,0,0
dish_1565207727,166945,2826,9919,0,235,0,2,27364,51,0,5,0,1169,0,0,4735,0,0,0,0,0,0,0,49918,0,0
dish_1565207815,81613,0,22425,0,787,0,4,3184,0,0,0,0,0,0,1661,0,0,0,0,0,0,0,0,153488,7,0
dish_1565207865,81371,24224,19060,0,791,0,5,5591,0,0,0,0,0,0,1762,0,0,0,242,0,0,0,7,130116,0,0
dish_1565207896,83232,31706,18838,1728,4096,0,18532,13081,0,0,3428,0,280,0,2479,0,0,0,470,0,0,0,0,85299,0,0
dish_1565208562,92142,18173,0,237,0,0,202,14337,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,137022,0,0
dish_1565208611,91167,28646,6716,367,5690,463,0,10565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119555,0,0
dish_1565208637,91945,15993,2540,271,8013,0,17427,15940,0,0,0,0,48,0,1171,0,0,0,0,0,0,0,0,109821,0,0
dish_1565209922,103671,69,0,0,171,0,15966,9346,2619,0,0,0,0,0,0,0,0,0,0,0,43,0,0,131284,0,0
dish_1565209963,103290,456,19460,0,1,0,212,27019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112731,0,0
dish_1565210009,103640,20133,14004,0,3,0,271,27691,0,0,0,0,2,0,29,0,0,0,0,0,0,0,0,97396,0,0
dish_1565210037,103844,32126,3342,0,810,10733,5039,22064,186,0,0,0,199,0,0,0,0,0,0,0,17,0,0,84748,61,0
dish_1565210073,103364,62105,5676,0,0,9532,528,25201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56696,67,0
dish_1565369938,90352,0,2364,0,0,0,21872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148581,0,0
dish_1565369971,90361,39457,87,58,0,2,16094,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,116761,0,0
dish_1565370004,89984,34771,0,0,0,0,9864,12,0,35306,0,0,0,0,3,0,0,0,0,0,0,0,0,93229,0,0
dish_1565378680,103441,737,0,0,6,0,0,0,0,0,28,0,23114,0,0,0,0,0,0,0,0,0,0,135843,0,0
dish_1565378731,103574,382,0,26048,3,0,0,0,0,0,898,0,23064,0,0,0,0,0,0,0,0,0,0,109200,0,0
dish_1565378770,102800,213,0,26352,0,0,15116,1531,0,0,1563,0,21907,0,0,0,0,0,0,0,0,0,0,93687,0,0
dish_1565379251,99023,0,0,18814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145332,0,0
dish_1565379320,98411,2779,0,15827,3,47,7015,12798,0,0,0,0,8025,0,0,0,0,0,0,0,0,0,0,118264,0,0
dish_1565379377,98407,51372,0,12396,41,3232,1473,8096,0,0,8,0,6973,0,0,0,0,0,0,0,0,0,0,81171,0,0
dish_1565379788,98095,1125,0,24444,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139481,0,0
dish_1565379827,98115,21034,42,16329,93,0,1818,0,0,0,0,0,0,17755,0,0,0,0,0,0,0,0,0,107983,0,0
dish_1565379868,97964,17143,106,11661,632,0,18130,69,13767,0,0,0,4683,21211,0,0,0,425,0,0,0,0,0,77378,0,0
dish_1565382733,98700,0,0,0,0,0,208,0,0,0,0,3068,0,0,0,12148,0,0,7731,0,0,0,340,140974,0,0
dish_1565382762,98939,0,0,3861,5419,0,1023,124,0,921,0,16368,0,0,12,587,0,0,3661,0,0,0,44,132210,0,0
dish_1565382803,98900,18,0,8142,3044,0,1142,770,0,112,0,14668,0,0,6534,800,0,0,3679,0,0,0,1165,124195,0,0
dish_1565382833,98161,225,0,8916,11092,1,793,3769,0,1319,10,18776,0,0,6896,152,0,0,1017,0,0,0,0,112042,0,0
dish_1565382856,96637,9173,0,17894,3906,0,2965,6886,14,736,43,10971,0,12654,5464,4436,0,0,5,0,0,0,0,91385,0,0
dish_1565382886,97529,34539,0,16549,4236,0,644,5217,0,380,1873,0,0,7479,5482,21469,0,0,5,0,0,0,0,67767,0,0
dish_1565382969,100496,79313,0,276,54,0,0,0,0,0,0,0,0,8283,0,255,0,0,957,0,0,0,82,73453,0,0
dish_1565382995,104611,53150,15,699,26793,2546,0,0,0,0,0,0,0,4689,0,78,0,0,1846,0,0,0,23,68719,0,0
dish_1565383026,101405,42231,0,434,62924,113,0,0,0,0,0,0,0,833,16,0,0,0,219,0,0,0,0,54994,0,0
dish_1565383062,97975,35944,0,801,36732,0,1208,32935,0,0,343,0,400,2096,0,290,0,0,1077,0,0,0,0,53368,0,0
dish_1565383097,97495,45737,0,191,19120,1,0,34290,0,0,0,0,0,1024,0,0,0,0,16360,0,0,0,0,48951,0,0
dish_1565383128,99509,29445,6,22,20275,0,16,41328,0,0,30,0,0,1102,0,0,0,0,23546,0,0,0,0,47890,0,0
dish_1565383159,99272,25807,0,1,21169,0,0,39513,0,0,0,0,0,525,0,13,0,0,28392,0,0,0,0,48477,0,0
dish_1565627751,167777,0,0,14256,0,0,0,0,0,0,0,0,0,0,1571,0,0,28,0,0,0,0,0,79537,0,0
dish_1565627800,167104,0,0,10934,0,28,0,0,0,34189,0,0,0,0,2367,0,0,0,0,0,0,0,0,48547,0,0
dish_1565637123,99406,43402,232,1639,611,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,0,0,0,117835,0,0
dish_1565637162,99387,47595,0,9,1165,0,2,22,5889,0,0,0,26125,164,0,0,0,28,387,0,0,0,0,82396,0,0
dish_1565637504,109979,0,0,0,0,15767,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,137344,0,0
dish_1565637548,111584,712,0,0,672,16346,0,0,0,0,7,0,23431,0,0,0,0,48,0,0,0,0,0,110369,0,0
dish_1565637578,110977,1501,0,0,622,16376,351,7923,3310,0,29,0,21996,0,0,0,0,70,0,0,0,0,0,100014,0,0
dish_1565637608,111071,1263,0,0,599,10251,7224,1255,4990,0,0,0,28190,0,2439,0,0,124,73,0,0,0,0,95690,0,0
dish_1565638287,100130,6888,0,26,0,0,22268,1227,0,0,59,0,13052,0,0,0,0,0,0,0,0,0,0,119519,0,0
dish_1565638323,99768,13888,0,787,696,0,16662,1382,0,0,5,0,37295,0,0,0,0,0,0,0,0,0,0,92686,0,0
dish_1565638365,99656,69191,0,650,1768,9,5937,4967,0,0,0,0,19328,0,0,0,0,0,39,0,0,0,0,61624,0,0
dish_1565638478,87394,729,29040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,145986,0,0
dish_1565638515,82097,4318,26948,0,1013,0,961,15223,11,0,0,0,52,0,0,0,0,15,0,0,0,0,0,132531,0,0
dish_1565638550,69029,6682,22570,0,1648,0,1716,24289,279,0,58,0,246,0,0,0,0,14,0,0,0,0,0,136638,0,0
dish_1565638599,81287,13057,15325,0,2298,0,191,19215,487,0,506,0,29248,0,0,0,0,1,0,0,0,0,0,101554,0,0
dish_1565640195,80861,17882,0,970,5864,20,0,544,81,0,0,0,68,0,0,1103,0,4,4,0,0,0,0,155768,0,0
dish_1565640227,94926,15706,0,968,5148,43,1602,0,0,0,0,0,0,0,0,29399,0,0,1313,0,0,0,0,114064,0,0
dish_1565640272,79801,14077,3260,171,22862,11,2150,0,0,0,0,0,0,0,0,27809,0,0,2063,0,0,0,0,110965,0,0
dish_1565640365,93683,21723,450,402,33546,0,0,50294,0,0,0,0,158,0,17,11535,0,0,2824,0,0,0,0,48537,0,0
dish_1565640427,83232,1117,0,0,20,0,42,17040,46,0,0,0,0,0,620,1053,0,0,0,0,0,0,0,159999,0,0
dish_1565640528,95402,50814,0,337,942,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113903,0,0
dish_1565640549,95009,57529,0,257,1259,1573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107541,0,0
dish_1565640576,95345,54116,0,740,6964,0,16458,4360,0,0,0,0,2467,0,1,0,0,0,133,0,0,0,0,82585,0,0
dish_1565640601,95868,66976,978,1120,4399,13,4980,14799,0,0,0,0,1703,0,0,0,0,0,0,0,0,0,0,72329,4,0
dish_1565640772,121081,46674,0,2,23,0,874,41060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53455,0,0
dish_1565640812,121698,62417,0,126,24,0,3089,23295,0,0,505,0,0,0,0,0,0,0,347,0,0,0,0,51668,0,0
dish_1565640842,121798,15230,753,54,73585,0,200,1884,0,0,0,0,68,0,0,0,0,26,0,0,0,0,0,49571,0,0
dish_1565640868,122330,31564,35,1,62389,0,750,1714,0,0,31,0,0,0,0,0,0,7,0,0,0,0,0,44348,0,0
dish_1565640894,121395,32491,0,533,46150,56,0,1813,0,0,128,0,65,0,9,0,0,0,15334,0,0,0,0,45195,0,0
dish_1565640914,121329,34628,125,750,56390,20,0,172,0,0,56,0,0,0,257,0,0,0,4085,0,0,0,0,45339,18,0
dish_1565641844,96440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32335,0,0,444,0,0,0,0,133949,0,0
dish_1565641885,95718,15796,4296,0,0,0,0,0,0,0,0,0,0,0,0,32440,0,0,3,0,0,0,0,114913,3,0
dish_1565641915,96194,19133,199,0,0,0,0,0,0,0,1,0,21058,0,0,32236,0,0,25,0,0,0,0,94323,0,0
dish_1565641943,94660,18403,1225,0,0,0,0,5770,945,0,2,0,22975,0,0,44318,0,0,0,0,0,0,0,74871,0,0
dish_1565711083,93045,0,0,0,0,0,32102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138022,0,0
dish_1565711115,92269,0,0,0,0,0,27381,0,0,45236,0,0,0,0,0,0,0,0,84,0,0,0,0,98199,0,0
dish_1565711154,93683,39848,2898,0,0,1307,24584,0,0,37140,0,0,0,0,0,0,0,0,13,0,0,0,0,63696,0,0
dish_1565711183,92033,36646,20384,0,41,1235,18070,0,0,27723,0,0,0,0,703,0,0,0,1280,0,0,0,0,65054,0,0
dish_1565711270,101336,0,0,0,0,21006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140827,0,0
dish_1565711296,101352,0,0,0,0,26815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135002,0,0
dish_1565711326,104266,0,0,609,3141,14774,14,0,0,0,0,0,0,0,38573,0,0,0,0,0,0,0,0,101792,0,0
dish_1565711358,103760,0,0,1038,0,22733,0,0,0,43937,0,0,0,0,28560,0,0,0,0,0,0,0,0,63141,0,0
dish_1565711453,98853,0,0,0,0,0,0,0,0,28555,0,0,0,0,0,0,0,0,0,0,0,0,0,135761,0,0
dish_1565711498,97196,0,16337,0,0,0,0,0,0,26098,0,0,0,0,0,0,0,0,0,0,0,0,0,123538,0,0
dish_1565711527,96698,0,15221,0,0,0,0,0,0,24510,0,0,28918,0,1,0,0,0,0,0,0,0,0,97821,0,0
dish_1565711570,96736,0,15305,0,1,0,19533,499,0,24366,0,0,25376,0,0,0,0,0,0,0,0,0,0,81353,0,0
dish_1565721800,95972,3577,767,4,25700,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136130,0,0
dish_1565721828,95785,1504,0,475,36248,1229,16,0,0,0,0,0,0,0,2519,0,0,0,0,0,0,0,0,125393,0,0
dish_1565721855,95608,1022,0,0,37237,4118,1590,25080,1240,0,0,0,2809,0,295,0,0,0,0,0,0,0,0,94170,0,0
dish_1565724050,96356,62440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104373,0,0
dish_1565724087,96152,64832,0,0,0,0,0,1511,10065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90609,0,0
dish_1565724196,94493,0,23630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145046,0,0
dish_1565724235,94380,123,22592,0,1,0,0,7356,7412,0,0,0,2913,0,0,0,0,0,0,0,0,0,0,128392,0,0
dish_1565724269,94243,79,22855,0,1046,0,1158,39224,0,0,0,0,2,0,0,2951,0,0,0,0,0,0,0,101611,0,0
dish_1565724509,96174,367,1254,0,30010,339,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,134821,0,0
dish_1565724552,94257,0,44695,0,16924,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107075,0,0
dish_1565724588,94038,0,45757,1134,12538,376,0,0,0,0,0,0,0,0,21588,0,0,0,0,0,0,0,0,87738,0,0
dish_1565724620,93489,476,40774,172,17182,31,154,16403,53,0,0,0,0,0,22930,0,0,12,0,0,0,0,0,71493,0,0
dish_1565725009,85303,0,0,0,16749,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,154568,6528,0
dish_1565725047,85916,26,0,34344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5946,0,0,0,0,136936,0,0
dish_1565725071,85957,18277,0,27289,6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124850,0,0
dish_1565725095,85981,11706,108,22381,21908,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121051,0,0
dish_1565725123,85552,6317,0,1172,16107,0,126,42523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111372,0,0
dish_1565725156,84824,5027,0,2063,34570,0,1,20600,0,0,0,0,56,0,0,0,0,2,0,0,0,0,0,116026,0,0
dish_1565725188,85233,45879,0,1230,4182,0,0,32,2,0,0,0,0,1538,883,0,0,0,14483,0,0,0,0,109705,2,0
dish_1565725244,79628,526,0,383,23231,0,22,36043,0,0,3,0,1,0,7,0,0,11,12264,0,0,0,5597,104390,1063,0
dish_1565726812,92014,0,21302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149853,0,0
dish_1565726848,91843,53742,8122,104,0,169,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109173,0,0
dish_1565726887,91630,48515,10502,657,561,0,32,0,0,0,2499,0,8,0,4622,0,0,0,0,0,0,0,0,104143,0,0
dish_1565726915,92213,46427,12219,1390,8268,0,517,0,0,0,321,0,0,0,13182,0,0,0,0,0,0,0,0,88632,0,0
dish_1565726949,91801,41729,12946,1079,7268,0,28467,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,0,70542,0,0
dish_1565727738,123079,98456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41413,221,0
dish_1565727765,123004,60777,41336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37928,124,0
dish_1565727791,120450,74546,21491,115,372,0,0,675,0,0,0,0,0,0,0,0,0,0,6861,0,0,0,0,38395,264,0
dish_1565727821,120778,56106,15033,0,1083,0,33,31514,0,0,0,0,16,0,0,0,0,0,52,0,0,0,0,38350,204,0
dish_1565727851,123591,73632,7423,0,15150,0,502,6988,0,0,0,0,281,0,0,0,0,0,656,0,0,0,0,34853,93,0
dish_1565727875,124107,65607,23304,0,5996,4602,454,0,0,0,8078,0,11,0,38,0,0,0,1118,0,0,0,0,29706,148,0
dish_1565727921,124243,75835,14113,0,6753,5473,0,0,0,0,6280,0,0,0,54,0,0,0,619,0,0,0,0,29644,155,0
dish_1565728388,103585,0,0,0,0,0,0,0,0,0,0,307,0,0,0,12041,0,0,2613,0,0,0,0,144623,0,0
dish_1565728415,103500,0,0,0,0,0,8174,297,0,0,6,95,0,0,0,11293,0,0,1483,0,0,0,4,138317,0,0
dish_1565728453,103763,0,0,0,0,0,7846,8908,0,0,0,6,0,0,0,11498,0,0,1595,0,0,0,0,129553,0,0
dish_1565728494,104008,0,0,0,352,0,19301,162,0,0,0,284,0,0,2055,10701,0,0,1771,0,0,0,0,124535,0,0
dish_1565728562,103941,2473,0,0,15140,0,17408,15,0,0,2,4,0,0,5937,12651,0,0,654,0,0,0,0,104944,0,0
dish_1565728591,104168,3266,14119,0,18707,0,17614,376,0,0,0,0,0,0,1651,12622,0,0,750,0,0,0,0,89896,0,0
dish_1565728634,103906,2701,16419,0,17010,15331,13430,3755,0,0,0,19,0,0,1979,11600,0,0,959,0,0,0,0,76060,0,0
dish_1565728684,103841,39099,11257,20,25132,5140,14600,1427,0,0,0,0,0,0,2501,9133,0,0,20,0,0,0,0,50999,0,0
dish_1565797645,91714,0,0,0,0,13887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157568,0,0
dish_1565797671,88977,0,0,0,0,22294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151898,0,0
dish_1565797699,100210,41490,0,4,0,20890,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100484,0,0
dish_1565797723,99999,40840,1205,4,0,20898,335,6860,82,4978,0,0,0,0,0,0,0,0,0,0,0,0,0,87968,0,0
dish_1565798531,96488,25567,0,9441,1164,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130452,0,0
